species_guid,icode,author_display,title
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
5835478e-05ad-4fe8-a88e-084d209d7da7,1719,"植物病毒鉴定编写组, 1980",
867590bf-1b6e-4468-9311-1c0bd21f841f,7000,"CAB, 2006",
d2801601-e81b-4509-ba77-986886950ff3,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,1695,"季良, 1995",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
05a8fe63-1dc0-4bd6-b0e3-df15f75b2d2a,7000,"CAB, 2006",
669908b5-a999-4a86-b68b-c0b30b49f1c0,153569,"Bigirimana et al., 2011",
669908b5-a999-4a86-b68b-c0b30b49f1c0,153569,"Bigirimana et al., 2011",
bed6c560-e8f6-4fcc-8c8d-07baa8e1b79c,7000,"CAB, 2006",
37f5c5cd-e837-4490-8937-dc2710053540,154600,本系统,
d014187a-9816-4d0f-b6b6-7a6bf1ba34c7,1664,"舆良清等, 1983",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7ed5b11e-c8cb-4e15-be99-fd9b442b3fb7,7000,"CAB, 2006",
7f4d080f-b414-4781-bec6-e0db0ba44ba5,7000,"CAB, 2006",
62bb0bb3-7c26-4b76-bd45-ecf08080cf4a,7000,"CAB, 2006",
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
d81a8363-a253-427c-996b-69c4c8fd9fcd,1654,CMI/AAB,
eafa72e6-f8fe-4a08-87c8-49fad84a706f,1674,"牛宏舜等, 1992",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
fa5640db-ac0e-458a-885a-979c4be6e973,1695,"季良, 1995",
304ef50d-712c-42ea-8dda-a1a4f1fafaab,7000,"CAB, 2006",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
93bfb8fd-9f83-4686-8f7d-4eb80c25bf2f,1695,"季良, 1995",
4d9aca56-7d81-4634-995c-79e24a3fc08a,1674,"牛宏舜等, 1992",
dea42391-f1c7-415a-8107-c6d519cc276a,1674,"牛宏舜等, 1992",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
ce8a1db7-c6e6-42a7-a3c0-b3387ec80ed6,239,"E.O.Essig, 1958",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
93c90023-bc4c-4a55-83c3-a80c62d99887,10326,"杨根华等, 2001",
975567b0-4cbb-40d8-bb15-18ea838e1fd1,1674,"牛宏舜等, 1992",
a2a08b9f-422e-4c26-9110-850c384cea9d,1674,"牛宏舜等, 1992",
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
94e02c8d-6892-4aae-bc55-28af1d2a91f2,1654,CMI/AAB,
8a12186d-3907-40ef-b47b-2ee2cc879492,10326,"杨根华等, 2001",
8a12186d-3907-40ef-b47b-2ee2cc879492,3202,"中国农科院植保所, 1995",
8a12186d-3907-40ef-b47b-2ee2cc879492,3202,"中国农科院植保所, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
88674fae-8762-44b7-9f6d-e635aa24ac50,1695,"季良, 1995",
9cbeef41-fdc9-41b5-a487-10959af36579,7000,"CAB, 2006",
67055843-4d56-40e5-8526-e191fdfb4f14,7000,"CAB, 2006",
9275071a-b644-4549-97ee-8c9e6be6e4a5,1674,"牛宏舜等, 1992",
9275071a-b644-4549-97ee-8c9e6be6e4a5,7000,"CAB, 2006",
9275071a-b644-4549-97ee-8c9e6be6e4a5,7000,"CAB, 2006",
9275071a-b644-4549-97ee-8c9e6be6e4a5,7000,"CAB, 2006",
9275071a-b644-4549-97ee-8c9e6be6e4a5,7000,"CAB, 2006",
9275071a-b644-4549-97ee-8c9e6be6e4a5,7000,"CAB, 2006",
d96d34dd-7970-4a5d-9276-1fb5cbf2a096,7000,"CAB, 2006",
e5e0d226-9b1d-4f8f-a0f3-7161d73afd4a,1695,"季良, 1995",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
ccdc03c3-a644-4fc9-96ed-ca81b7d390fd,1674,"牛宏舜等, 1992",
83d11f87-8a52-4882-ac87-250728bac2bc,1695,"季良, 1995",
6f1212b9-d23c-4254-ab9b-cd59ed80a733,1674,"牛宏舜等, 1992",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
f18a3621-633d-4aa9-9d66-9c03606b82be,1695,"季良, 1995",
66032699-d792-4cdc-a409-b3c0914a0eb4,1654,CMI/AAB,
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
93dd07db-d1ea-416a-8cca-d2028696e53c,7000,"CAB, 2006",
674f586f-6bd3-4c37-bc8e-4006de569b30,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
08c0cdfb-6004-4d1d-a1a5-c466b76592e2,7000,"CAB, 2006",
5b30ccdd-0924-4944-8e08-03003668f47d,7000,"CAB, 2006",
d9cc786e-16ba-4241-bd92-aede4d904439,850,"Carter, 1984",
d9cc786e-16ba-4241-bd92-aede4d904439,850,"Carter, 1984",
f82f01ee-8e00-4641-8b82-eb90a83f4297,787,"Duane L. Coyier, 1986",
f82f01ee-8e00-4641-8b82-eb90a83f4297,787,"Duane L. Coyier, 1986",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
14ad3f02-07ca-47ac-82c4-5f5c783833f9,1674,"牛宏舜等, 1992",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
42c384cb-1ae3-4079-bf02-640759c76524,1695,"季良, 1995",
e1991a40-00ed-4194-94b5-b9c85291be38,1654,CMI/AAB,
517f82bc-bbcc-4e58-8353-396c0980633e,1674,"牛宏舜等, 1992",
9e19e9d5-1395-4892-84c9-02304009b527,7000,"CAB, 2006",
6ad88fe9-d3a3-4395-8f42-97a54bd2fbb6,153398,"CABI, 2011",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
05cd272d-faca-4496-9302-b62030700264,10454,"汪鑫,等.2004",
2d6c6cf3-0bc2-47b5-ab6c-bc72bb286ecb,10639,2007,
2d6c6cf3-0bc2-47b5-ab6c-bc72bb286ecb,10639,2007,
d75a938c-0760-4123-a8fd-9179e7e24854,7000,"CAB, 2006",
72378ff4-5cd1-404b-8050-7ad248215976,7000,"CAB, 2006",
15164d8f-6c58-4131-95a7-ee598d145704,7000,"CAB, 2006",
2b7f4dd6-be13-4888-865b-96c3ab4e0864,7000,"CAB, 2006",
4d23842f-97b9-445a-867e-aa2bbd703875,1701,"萧刚柔, 1992",
7bf12d79-b9cb-4982-9c85-d8d1fa3021ee,7000,"CAB, 2006",
2e297438-9759-4216-b7e1-22272430e187,7000,"CAB, 2006",
577bbcd3-bafa-4f25-924b-2ba670539a6b,7000,"CAB, 2006",
16976889-3d5c-414a-9da3-1b48d5aeceb7,7000,"CAB, 2006",
5f36a610-7aa4-474d-9d15-be7c4e28dd9e,7000,"CAB, 2006",
5f36a610-7aa4-474d-9d15-be7c4e28dd9e,850,"Carter, 1984",
9236aa30-abe3-4ddf-9348-9888c82321b2,7000,"CAB, 2006",
1ec3e6f1-ab83-46ad-9f21-03e316577e8b,7000,"CAB, 2006",
971d2cc5-459d-4ada-8b9f-27fb7fcc777a,7000,"CAB, 2006",
194efed9-2ca5-4bd3-87ee-20673b4ec44d,7000,"CAB, 2006",
29c34d69-3478-4241-a523-1c7a2e9a186a,7000,"CAB, 2006",
35e8682c-ed86-45c5-928d-31bd2dc25907,7000,"CAB, 2006",
7f88056d-95d4-4f56-9c7c-68e3fe92642f,7000,"CAB, 2006",
ce041c00-339e-4308-8815-bcab9f2e71bb,13154825,"J. MacEk, P. Šípek",
ce041c00-339e-4308-8815-bcab9f2e71bb,13154825,"J. MacEk, P. Šípek",
54ca57e8-7328-44a4-872a-f3dbf84c8069,7000,"CAB, 2006",
690bf645-351e-4270-bdb3-a6959b30db02,1674,"牛宏舜等, 1992",
e2898166-b681-4a50-9bd1-c5d2ea0080b0,7000,"CAB, 2006",
e2898166-b681-4a50-9bd1-c5d2ea0080b0,7000,"CAB, 2006",
e2898166-b681-4a50-9bd1-c5d2ea0080b0,7000,"CAB, 2006",
e2898166-b681-4a50-9bd1-c5d2ea0080b0,7000,"CAB, 2006",
e2898166-b681-4a50-9bd1-c5d2ea0080b0,7000,"CAB, 2006",
50599544-472e-47bd-a1b0-26e0ad26853a,7000,"CAB, 2006",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
4ee0a8d8-0d2e-4b6a-9aa5-62b60384688b,6900,"何家泌(译), 1981",
0344fd7b-3fb9-48f3-8147-c5defddbecc3,7000,"CAB, 2006",
a60b22fe-cb41-4aa7-bbfc-38584b948b1e,1654,CMI/AAB,
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,7000,"CAB, 2006",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,7000,"CAB, 2006",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,7000,"CAB, 2006",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
f26a685b-4b70-4470-b634-725b9bc3c0e9,10402,"肖敏等, 2005",
92c1b395-c91b-402e-a4ae-28da7a3c4cc2,1654,CMI/AAB,
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
e9993793-ab92-4055-9800-7a2bfa1fff6c,7000,"CAB, 2006",
c938c0fd-906c-4148-8429-824344d57e22,1690,"张健如等, 1991",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
32b33a0b-9f02-4cd8-868f-4c363aaecd9a,7000,"CAB, 2006",
14332b31-f0ac-41bc-bc00-a139f6f5df6c,7000,"CAB, 2006",
d8813f65-6ae9-47b6-a7bd-7b1a2391d8ba,1664,"舆良清等, 1983",
b98ea2f8-2c37-4670-975c-ad197df178d9,154600,本系统,
92411ff8-91fa-46b5-98ea-60e5fbef1ff2,7000,"CAB, 2006",
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
9c180926-d7cd-4ef7-8bb3-7384259c07ad,1654,CMI/AAB,
6183649d-c6ba-4352-82ec-4470efad78a4,6900,"何家泌(译), 1981",
9f4b8039-fd65-4356-9235-b2aad7feaede,1674,"牛宏舜等, 1992",
c8982b07-813b-4555-9428-a1ebc0959979,7000,"CAB, 2006",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
f83b6ff3-0572-4efa-9075-f0eebe473a47,1695,"季良, 1995",
d2a101a5-1548-460f-87c0-67c2793431d9,7000,"CAB, 2006",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,7000,"CAB, 2006",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,7000,"CAB, 2006",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,7000,"CAB, 2006",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,7000,"CAB, 2006",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,1674,"牛宏舜等, 1992",
947b72e7-e53e-47b6-9c8c-c4d3b1298e25,1674,"牛宏舜等, 1992",
5ac8409d-7b3a-4d59-b8f4-db32f50e1e9d,7000,"CAB, 2006",
5ac8409d-7b3a-4d59-b8f4-db32f50e1e9d,7000,"CAB, 2006",
5ac8409d-7b3a-4d59-b8f4-db32f50e1e9d,7000,"CAB, 2006",
5ac8409d-7b3a-4d59-b8f4-db32f50e1e9d,7000,"CAB, 2006",
5ac8409d-7b3a-4d59-b8f4-db32f50e1e9d,7000,"CAB, 2006",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,7000,"CAB, 2006",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,7000,"CAB, 2006",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,7000,"CAB, 2006",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,7000,"CAB, 2006",
3c7178fa-97f0-4901-b080-8c1282799fa4,1674,"牛宏舜等, 1992",
3c7178fa-97f0-4901-b080-8c1282799fa4,7000,"CAB, 2006",
2fda4191-b43f-486e-a66d-ac7a9236ead9,1674,"牛宏舜等, 1992",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
4a20b855-5aab-4caf-86c5-36293534206f,1695,"季良, 1995",
0ba53640-91be-4f63-b299-cc2e165f17c1,1654,CMI/AAB,
1bf56214-1d18-4d7e-a9e5-55ab621ac403,1674,"牛宏舜等, 1992",
1bf56214-1d18-4d7e-a9e5-55ab621ac403,1674,"牛宏舜等, 1992",
1bf56214-1d18-4d7e-a9e5-55ab621ac403,1674,"牛宏舜等, 1992",
1bf56214-1d18-4d7e-a9e5-55ab621ac403,1674,"牛宏舜等, 1992",
1bf56214-1d18-4d7e-a9e5-55ab621ac403,1674,"牛宏舜等, 1992",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
430213e9-9576-4c06-9949-082f2076f4ed,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
66dbeeff-5c7e-4e24-8623-edbe0857c2ae,1695,"季良, 1995",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10419,宋婷婷等，2006,
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,10437,"李桂芬等, 2007",
6407ccf4-4c8c-47ed-8df5-de4f8cdde3aa,1654,CMI/AAB,
12290dd1-2b82-4437-8f68-1e5f9a995cd0,7000,"CAB, 2006",
12290dd1-2b82-4437-8f68-1e5f9a995cd0,7000,"CAB, 2006",
12290dd1-2b82-4437-8f68-1e5f9a995cd0,7000,"CAB, 2006",
12290dd1-2b82-4437-8f68-1e5f9a995cd0,7000,"CAB, 2006",
b983428b-3a3a-478c-bfaa-940e90c76616,1654,CMI/AAB,
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
46f136fd-7c57-4ec2-acc4-0b42acdecc51,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
c4e694ce-41d2-4604-8f48-3c3dab8f0918,1695,"季良, 1995",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
1c3e93e4-009d-46b0-8526-a43c300ad4fd,10433,"黄法余, 1998",
