species_guid,continent_name,country_name,province_name,description,id
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,厄瓜多尔,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,法属圭亚那,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,哥伦比亚,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,圭亚那,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,秘鲁,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,苏里南,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,委内瑞拉,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,乌拉圭,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,南美洲,智利,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,比利时,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,丹麦,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,德国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,俄罗斯,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,俄罗斯,俄罗斯欧洲部分,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,法国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,荷兰,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,葡萄牙,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,前南斯拉夫,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,斯洛文尼亚,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,西班牙,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,希腊,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,意大利,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,意大利,撒丁岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,意大利,西西里岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,英国,根西岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,欧洲,英国,泽西岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚州,土耳其,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,巴基斯坦,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,朝鲜,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,韩国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,柬埔寨,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,老挝,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,黎巴嫩,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,马来西亚,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,马来西亚,马来西亚半岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,马来西亚,沙巴,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,马来西亚,沙捞越,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,孟加拉国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,缅甸,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,尼泊尔,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,日本,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,日本,本州,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,日本,九州,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,日本,琉球群岛,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,塞浦路斯,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,沙特阿拉伯,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,斯里兰卡,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,泰国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,文莱,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,叙利亚,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,伊拉克,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,伊朗,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,以色列,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,阿萨姆邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,安达曼和尼科巴群岛,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,安得拉邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,奥里萨邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,北方邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,比哈尔邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,查漠和克什米尔,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,德里,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,古吉拉特邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,喀拉拉邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,卡纳塔克邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,拉贾斯坦邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,马哈拉施特拉邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,曼尼普尔邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,那加兰邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,恰蒂斯加尔邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,泰米尔纳德邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,西孟加拉邦,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,喜马偕尔邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度,中央邦,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度尼西亚,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度尼西亚,苏门答腊,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度尼西亚,伊里安查亚,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,印度尼西亚,爪哇,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,越南,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,安徽,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,福建,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,广东,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,广西,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,贵州,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,海南,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,河北,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,河南,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,湖北,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,湖南,in the Hunan Province,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,吉林,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,江苏,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,江西,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,辽宁,"存在，无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,山东,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,上海,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,四川,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,台湾,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,云南,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,浙江,,
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,中国台湾,"存在，但无详细描述 Present, no further details",
6fc59a9e-a026-48af-8db8-4ae1f4207aa2,亚洲,中国,中国香港,"存在，无详细描述 Present, no further details",
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,哥斯达黎加,,,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,加拿大,,,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,加拿大,不列颠哥伦比亚省,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,,,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,爱达荷州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,北达科他州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,北卡罗来那州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,德克萨斯州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,俄亥俄州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,俄勒冈州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,弗吉尼亚州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,华盛顿,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,怀俄明州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,加利福尼亚州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,堪萨斯州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,科罗拉多州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,马里兰州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,蒙大拿州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,密歇根州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,明尼苏达州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,内布拉斯加州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,南达科他州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,威斯康星州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,新墨西哥州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,亚利桑那州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,伊利诺斯州,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,衣阿华州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,美国,犹他州,广泛分布 widespread,
fb257902-f75d-4504-8c10-4a73135cda03,北美洲,墨西哥,,,
fb257902-f75d-4504-8c10-4a73135cda03,大洋洲,夏威夷群岛,,,
fb257902-f75d-4504-8c10-4a73135cda03,非洲,埃及,,,
fb257902-f75d-4504-8c10-4a73135cda03,非洲,科特迪瓦,,,
fb257902-f75d-4504-8c10-4a73135cda03,南美洲,阿根廷,,,
fb257902-f75d-4504-8c10-4a73135cda03,南美洲,玻利维亚,,,
fb257902-f75d-4504-8c10-4a73135cda03,南美洲,乌拉圭,,,
fb257902-f75d-4504-8c10-4a73135cda03,欧洲,意大利,,,
fb257902-f75d-4504-8c10-4a73135cda03,欧洲,意大利,西西里岛,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,亚州,土耳其,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,韩国,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,日本,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,日本,北海道,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,塞浦路斯,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,伊朗,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,以色列,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,印度,,,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,印度,旁遮普邦,存在 present,
fb257902-f75d-4504-8c10-4a73135cda03,亚洲,中国,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,加拿大,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,加拿大,安大略省,"in Ontario vineyards.,存在",
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,加拿大,不列颠哥伦比亚省,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,加拿大,新斯科舍省,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,阿肯色州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,爱达荷州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,北卡罗来那州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,宾夕法尼亚州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,德克萨斯州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,俄亥俄州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,俄克拉何马州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,俄勒冈州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,弗吉尼亚州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,华盛顿,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,加利福尼亚州,"存在,存在 Present",
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,马里兰州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,密苏里州,"in Missouri, US,存在",
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,纽约州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,田纳西州,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,新泽西州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,亚利桑那州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,美国,佐治亚州,存在,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,北美洲,墨西哥,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,大洋洲,澳大利亚,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,大洋洲,澳大利亚,南澳大利亚州,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,大洋洲,澳大利亚,维多利亚州,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,大洋洲,澳大利亚,西澳大利亚州,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,南美洲,阿根廷,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,欧洲,瑞士,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,亚洲,韩国,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,亚洲,印度,,,
c015ae98-e310-4d26-be2d-a1bb38a7b90f,亚洲,印度,旁遮普邦,存在,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,埃塞俄比亚,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,津巴布韦,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,喀麦隆,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,肯尼亚,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,马达加斯加,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,马拉维,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,南非,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,尼日利亚,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,塞舌尔,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,斯威士兰,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,苏丹,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,索马里,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,坦桑尼亚,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,乌干达,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,非洲,赞比亚,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,亚洲,沙特阿拉伯,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,亚洲,斯里兰卡,,,
f5b56acb-e6c0-4911-9e90-8d8340dc4884,亚洲,印度,,,
4c133f0b-e657-4ebd-a798-fd64e302e5f9,亚洲,中国,,,
03755943-c603-475a-b450-d7736d448cdb,亚洲,菲律宾,,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,佛罗里达州,存在 present,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,华盛顿,存在 present,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,加利福尼亚州,存在 present,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,亚利桑那州,存在 present,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,美国,佐治亚州,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,北美洲,墨西哥,,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,亚洲,以色列,,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,亚洲,中国,,,
39fe6370-043c-4b6f-bed2-3cb54714b0d5,亚洲,中国,江西,"Absent, unreliable record",
af166880-8046-46b3-ad39-6a005cc63cae,非洲,南非,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,奥地利,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,德国,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,法国,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,克罗地亚,,,
af166880-8046-46b3-ad39-6a005cc63cae,欧洲,西班牙,,,
af166880-8046-46b3-ad39-6a005cc63cae,亚洲,约旦,,,
af166880-8046-46b3-ad39-6a005cc63cae,亚洲,中国,台湾,,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,北美洲,美国,,,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,北美洲,美国,佛罗里达州,,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,南美洲,厄瓜多尔,,,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,南美洲,哥伦比亚,,,
eb413f5e-5e6b-4474-8843-ed1028e1fdfe,南美洲,秘鲁,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,大洋洲,澳大利亚,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,南美洲,巴西,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,欧洲,德国,,,
68021f92-cac6-4d0e-b112-4bb822cd708f,亚洲,日本,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,北美洲,,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,北美洲,加拿大,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,北美洲,美国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,北美洲,墨西哥,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,大洋洲,新西兰,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,爱沙尼亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,奥地利,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,白俄罗斯,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,保加利亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,比利时,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,波兰,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,德国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,俄罗斯,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,俄罗斯,北高加索联邦区,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,俄罗斯,俄罗斯远东地区,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,法国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,荷兰,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,捷克,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,科索沃共和国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,克里米亚共和国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,克罗地亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,拉脱维亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,立陶宛,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,卢森堡,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,罗马尼亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,摩尔多瓦,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,瑞士,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,塞尔维亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,斯洛伐克,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,斯洛文尼亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,乌克兰,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,西班牙,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,匈牙利,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,欧洲,英国,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,亚洲,阿塞拜疆,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,亚洲,吉尔吉斯斯坦,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,亚洲,亚美尼亚,,,
ce77fcca-ddb9-46be-8ea5-c7022bf8ece6,亚洲,中国,辽宁,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,洪都拉斯,,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,阿肯色州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,北卡罗来那州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,宾夕法尼亚州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,德克萨斯州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,俄克拉何马州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,佛罗里达州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,弗吉尼亚州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,哥伦比亚特区,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,康涅狄格州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,路易斯安那州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,马里兰州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,密苏里州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,密西西比州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,密歇根州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,南卡罗来那州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,纽约州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,田纳西州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,西弗吉尼亚州,存在 present,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,新泽西州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,亚拉巴马州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,亚利桑那州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,印第安那州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,美国,佐治亚州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,杜兰戈,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,格雷罗,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,米却肯州,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,莫雷洛斯,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,普韦布洛,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,恰帕斯,,
02dd3141-35a9-4d8d-bd57-a158a139d6a0,北美洲,墨西哥,瓦哈卡,,
